port,protocol,service,product,version,cpe,script_id,title,state,description,cve_list,cvss_list,ref_links,exploit_id,exploit_type,exploit_cvss,is_exploit,cvss_score_moyen
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2021-25215,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2020-8617,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2017-3145,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2017-3143,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2016-9444,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2016-9131,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2016-8864,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2016-2848,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2009-0265,cve,7.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,9ED8A03D-FE34-5F77-8C66-C03C9615AF07,gitee,7.5,True,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,1337DAY-ID-34485,zdt,7.5,True,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,EXPLOITPACK:D6DDF5E24DE171DAAD71FD95FC1B67F2,exploitpack,7.2,True,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2015-8461,cve,7.1,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2015-5986,cve,7.1,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2015-8705,cve,7.0,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2016-1285,cve,6.8,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2015-8704,cve,6.8,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2009-0025,cve,6.8,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2020-8622,cve,6.5,False,6.504545454545454
53,tcp,domain,ISC BIND,9.4.2,cpe:/a:isc:bind:9.4.2,vulners,,,,"CVE-2016-2848, CVE-2016-9444, CVE-2011-4313, CVE-2010-3614, CVE-2009-0265, CVE-2012-4244, CVE-2023-4408, CVE-2015-5477, CVE-2008-0122, CVE-2015-8461, CVE-2017-3143, CVE-2009-0025, CVE-2015-8705, CVE-2017-3141, CVE-2015-5722, CVE-2009-0696, CVE-2008-4163, CVE-2010-3762, CVE-2012-1667, CVE-2017-3142, CVE-2016-2776, CVE-2012-1033, CVE-2018-5741, CVE-2015-8000, CVE-2014-8500, CVE-2023-3341, CVE-2017-3145, CVE-2011-1910, CVE-2010-0290, CVE-2016-6170, CVE-2021-25215, CVE-2015-5986, CVE-2016-9131, CVE-2015-8704, CVE-2010-0097, CVE-2021-25216, CVE-2012-5166, CVE-2016-1285, CVE-2022-2795, CVE-2020-8622, CVE-2012-3817, CVE-2021-25219, CVE-2016-1286, CVE-2010-0382, CVE-2020-8616, CVE-2020-8617, CVE-2016-8864, CVE-2009-4022, CVE-2016-2775, CVE-2023-50387","10.0, 0.0, 5.3, 2.6, 9.4, 4.3, 8.6, 7.8, 5.8, 4.0, 8.5, 7.2, 7.6, 6.5, 5.0, 7.1, 7.0, 7.5, 6.8, 9.8, 6.4, 5.9",,CVE-2018-5741,cve,6.5,False,6.504545454545454
